UF,código do município,Município,descrição,data,Valor
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-05-01,1.05
AC,120040,Ac-Rio Branco,Estoque,2022-06-01,67585.0
AC,120040,Ac-Rio Branco,Admissões,2022-06-01,3241.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-06-01,2460.0
AC,120040,Ac-Rio Branco,Saldos,2022-06-01,781.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-06-01,1.27
AC,120040,Ac-Rio Branco,Estoque,2022-07-01,67985.0
AC,120040,Ac-Rio Branco,Admissões,2022-07-01,3244.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-07-01,2844.0
AC,120040,Ac-Rio Branco,Saldos,2022-07-01,400.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-07-01,0.63
AC,120040,Ac-Rio Branco,Estoque,2022-08-01,68411.0
AC,120040,Ac-Rio Branco,Admissões,2022-08-01,2998.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-08-01,2572.0
AC,120040,Ac-Rio Branco,Saldos,2022-08-01,426.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-08-01,0.68
AC,120040,Ac-Rio Branco,Estoque,2022-09-01,68792.0
AC,120040,Ac-Rio Branco,Admissões,2022-09-01,2513.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-09-01,2132.0
AC,120040,Ac-Rio Branco,Saldos,2022-09-01,381.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-09-01,0.59
AC,120040,Ac-Rio Branco,Estoque,2022-10-01,69287.0
AC,120040,Ac-Rio Branco,Admissões,2022-10-01,2699.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-10-01,2204.0
AC,120040,Ac-Rio Branco,Saldos,2022-10-01,495.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-10-01,0.78
AC,120040,Ac-Rio Branco,Estoque,2022-11-01,69788.0
AC,120040,Ac-Rio Branco,Admissões,2022-11-01,2533.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-11-01,2032.0
AC,120040,Ac-Rio Branco,Saldos,2022-11-01,501.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-11-01,0.79
AC,120040,Ac-Rio Branco,Estoque,2022-12-01,69445.0
AC,120040,Ac-Rio Branco,Admissões,2022-12-01,1693.0
AC,120040,Ac-Rio Branco,Desligamentos,2022-12-01,2036.0
AC,120040,Ac-Rio Branco,Saldos,2022-12-01,-343.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2022-12-01,-0.53
AC,120040,Ac-Rio Branco,Estoque,2023-01-01,69213.0
AC,120040,Ac-Rio Branco,Admissões,2023-01-01,2480.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-01-01,2712.0
AC,120040,Ac-Rio Branco,Saldos,2023-01-01,-232.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-01-01,-0.37
AC,120040,Ac-Rio Branco,Estoque,2023-02-01,69748.0
AC,120040,Ac-Rio Branco,Admissões,2023-02-01,2852.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-02-01,2317.0
AC,120040,Ac-Rio Branco,Saldos,2023-02-01,535.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-02-01,0.84
AC,120040,Ac-Rio Branco,Estoque,2023-03-01,70178.0
AC,120040,Ac-Rio Branco,Admissões,2023-03-01,3435.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-03-01,3005.0
AC,120040,Ac-Rio Branco,Saldos,2023-03-01,430.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-03-01,0.67
AC,120040,Ac-Rio Branco,Estoque,2023-04-01,70298.0
AC,120040,Ac-Rio Branco,Admissões,2023-04-01,2529.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-04-01,2409.0
AC,120040,Ac-Rio Branco,Saldos,2023-04-01,120.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-04-01,0.19
AC,120040,Ac-Rio Branco,Estoque,2023-05-01,70462.0
AC,120040,Ac-Rio Branco,Admissões,2023-05-01,3085.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-05-01,2921.0
AC,120040,Ac-Rio Branco,Saldos,2023-05-01,164.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-05-01,0.25
AC,120040,Ac-Rio Branco,Estoque,2023-06-01,71285.0
AC,120040,Ac-Rio Branco,Admissões,2023-06-01,3187.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-06-01,2364.0
AC,120040,Ac-Rio Branco,Saldos,2023-06-01,823.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-06-01,1.26
AC,120040,Ac-Rio Branco,Estoque,2023-07-01,71768.0
AC,120040,Ac-Rio Branco,Admissões,2023-07-01,2897.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-07-01,2414.0
AC,120040,Ac-Rio Branco,Saldos,2023-07-01,483.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-07-01,0.73
AC,120040,Ac-Rio Branco,Estoque,2023-08-01,72095.0
AC,120040,Ac-Rio Branco,Admissões,2023-08-01,3149.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-08-01,2822.0
AC,120040,Ac-Rio Branco,Saldos,2023-08-01,327.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-08-01,0.49
AC,120040,Ac-Rio Branco,Estoque,2023-09-01,72188.0
AC,120040,Ac-Rio Branco,Admissões,2023-09-01,2665.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-09-01,2572.0
AC,120040,Ac-Rio Branco,Saldos,2023-09-01,93.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-09-01,0.14
AC,120040,Ac-Rio Branco,Estoque,2023-10-01,72251.0
AC,120040,Ac-Rio Branco,Admissões,2023-10-01,2882.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-10-01,2819.0
AC,120040,Ac-Rio Branco,Saldos,2023-10-01,63.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-10-01,0.09
AC,120040,Ac-Rio Branco,Estoque,2023-11-01,72433.0
AC,120040,Ac-Rio Branco,Admissões,2023-11-01,2733.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-11-01,2551.0
AC,120040,Ac-Rio Branco,Saldos,2023-11-01,182.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-11-01,0.27
AC,120040,Ac-Rio Branco,Estoque,2023-12-01,72630.0
AC,120040,Ac-Rio Branco,Admissões,2023-12-01,2707.0
AC,120040,Ac-Rio Branco,Desligamentos,2023-12-01,2510.0
AC,120040,Ac-Rio Branco,Saldos,2023-12-01,197.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2023-12-01,0.29
AC,120040,Ac-Rio Branco,Estoque,2024-01-01,72585.0
AC,120040,Ac-Rio Branco,Admissões,2024-01-01,2608.0
AC,120040,Ac-Rio Branco,Desligamentos,2024-01-01,2653.0
AC,120040,Ac-Rio Branco,Saldos,2024-01-01,-45.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2024-01-01,-0.06
AC,120040,Ac-Rio Branco,Estoque,2024-02-01,73146.0
AC,120040,Ac-Rio Branco,Admissões,2024-02-01,3287.0
AC,120040,Ac-Rio Branco,Desligamentos,2024-02-01,2726.0
AC,120040,Ac-Rio Branco,Saldos,2024-02-01,561.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2024-02-01,0.77
AC,120040,Ac-Rio Branco,Estoque,2024-03-01,73971.0
AC,120040,Ac-Rio Branco,Admissões,2024-03-01,3420.0
AC,120040,Ac-Rio Branco,Desligamentos,2024-03-01,2595.0
AC,120040,Ac-Rio Branco,Saldos,2024-03-01,825.0
AC,120040,Ac-Rio Branco,Variação Relativa (%),2024-03-01,1.13
AM,130260,Am-Manaus,Estoque,2020-01-01,374581.0
AM,130260,Am-Manaus,Admissões,2020-01-01,12322.0
AM,130260,Am-Manaus,Desligamentos,2020-01-01,11448.0
AM,130260,Am-Manaus,Saldos,2020-01-01,874.0
AM,130260,Am-Manaus,Estoque,2020-02-01,374581.0
AM,130260,Am-Manaus,Admissões,2020-02-01,11722.0
AM,130260,Am-Manaus,Desligamentos,2020-02-01,9983.0
AM,130260,Am-Manaus,Saldos,2020-02-01,1739.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-02-01,0.48
AM,130260,Am-Manaus,Estoque,2020-03-01,371959.0
AM,130260,Am-Manaus,Admissões,2020-03-01,10445.0
AM,130260,Am-Manaus,Desligamentos,2020-03-01,13067.0
AM,130260,Am-Manaus,Saldos,2020-03-01,-2622.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-03-01,-0.73
AM,130260,Am-Manaus,Estoque,2020-04-01,363375.0
AM,130260,Am-Manaus,Admissões,2020-04-01,5502.0
AM,130260,Am-Manaus,Desligamentos,2020-04-01,14086.0
AM,130260,Am-Manaus,Saldos,2020-04-01,-8584.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-04-01,-2.39
AM,130260,Am-Manaus,Estoque,2020-05-01,358797.0
AM,130260,Am-Manaus,Admissões,2020-05-01,5275.0
AM,130260,Am-Manaus,Desligamentos,2020-05-01,9853.0
AM,130260,Am-Manaus,Saldos,2020-05-01,-4578.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-05-01,-1.31
AM,130260,Am-Manaus,Estoque,2020-06-01,358315.0
AM,130260,Am-Manaus,Admissões,2020-06-01,7302.0
AM,130260,Am-Manaus,Desligamentos,2020-06-01,7784.0
AM,130260,Am-Manaus,Saldos,2020-06-01,-482.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-06-01,-0.14
AM,130260,Am-Manaus,Estoque,2020-07-01,361233.0
AM,130260,Am-Manaus,Admissões,2020-07-01,11656.0
AM,130260,Am-Manaus,Desligamentos,2020-07-01,8738.0
AM,130260,Am-Manaus,Saldos,2020-07-01,2918.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-07-01,0.84
AM,130260,Am-Manaus,Estoque,2020-08-01,368269.0
AM,130260,Am-Manaus,Admissões,2020-08-01,15088.0
AM,130260,Am-Manaus,Desligamentos,2020-08-01,8052.0
AM,130260,Am-Manaus,Saldos,2020-08-01,7036.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-08-01,2.0
AM,130260,Am-Manaus,Estoque,2020-09-01,374047.0
AM,130260,Am-Manaus,Admissões,2020-09-01,14982.0
AM,130260,Am-Manaus,Desligamentos,2020-09-01,9204.0
AM,130260,Am-Manaus,Saldos,2020-09-01,5778.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-09-01,1.62
AM,130260,Am-Manaus,Estoque,2020-10-01,379667.0
AM,130260,Am-Manaus,Admissões,2020-10-01,15384.0
AM,130260,Am-Manaus,Desligamentos,2020-10-01,9764.0
AM,130260,Am-Manaus,Saldos,2020-10-01,5620.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-10-01,1.57
AM,130260,Am-Manaus,Estoque,2020-11-01,385138.0
AM,130260,Am-Manaus,Admissões,2020-11-01,14920.0
AM,130260,Am-Manaus,Desligamentos,2020-11-01,9449.0
AM,130260,Am-Manaus,Saldos,2020-11-01,5471.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-11-01,1.5
AM,130260,Am-Manaus,Estoque,2020-12-01,384199.0
AM,130260,Am-Manaus,Admissões,2020-12-01,10987.0
AM,130260,Am-Manaus,Desligamentos,2020-12-01,11926.0
AM,130260,Am-Manaus,Saldos,2020-12-01,-939.0
AM,130260,Am-Manaus,Variação Relativa (%),2020-12-01,-0.25
AM,130260,Am-Manaus,Estoque,2021-01-01,386267.0
AM,130260,Am-Manaus,Admissões,2021-01-01,13049.0
AM,130260,Am-Manaus,Desligamentos,2021-01-01,10981.0
AM,130260,Am-Manaus,Saldos,2021-01-01,2068.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-01-01,0.56
AM,130260,Am-Manaus,Estoque,2021-02-01,385557.0
AM,130260,Am-Manaus,Admissões,2021-02-01,9781.0
AM,130260,Am-Manaus,Desligamentos,2021-02-01,10491.0
AM,130260,Am-Manaus,Saldos,2021-02-01,-710.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-02-01,-0.19
AM,130260,Am-Manaus,Estoque,2021-03-01,387134.0
AM,130260,Am-Manaus,Admissões,2021-03-01,13904.0
AM,130260,Am-Manaus,Desligamentos,2021-03-01,12327.0
AM,130260,Am-Manaus,Saldos,2021-03-01,1577.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-03-01,0.44
AM,130260,Am-Manaus,Estoque,2021-04-01,388966.0
AM,130260,Am-Manaus,Admissões,2021-04-01,13599.0
AM,130260,Am-Manaus,Desligamentos,2021-04-01,11767.0
AM,130260,Am-Manaus,Saldos,2021-04-01,1832.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-04-01,0.48
AM,130260,Am-Manaus,Estoque,2021-05-01,392521.0
AM,130260,Am-Manaus,Admissões,2021-05-01,14651.0
AM,130260,Am-Manaus,Desligamentos,2021-05-01,11096.0
AM,130260,Am-Manaus,Saldos,2021-05-01,3555.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-05-01,0.95
AM,130260,Am-Manaus,Estoque,2021-06-01,397667.0
AM,130260,Am-Manaus,Admissões,2021-06-01,16546.0
AM,130260,Am-Manaus,Desligamentos,2021-06-01,11400.0
AM,130260,Am-Manaus,Saldos,2021-06-01,5146.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-06-01,1.36
AM,130260,Am-Manaus,Estoque,2021-07-01,404871.0
AM,130260,Am-Manaus,Admissões,2021-07-01,19764.0
AM,130260,Am-Manaus,Desligamentos,2021-07-01,12560.0
AM,130260,Am-Manaus,Saldos,2021-07-01,7204.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-07-01,1.88
AM,130260,Am-Manaus,Estoque,2021-08-01,410391.0
AM,130260,Am-Manaus,Admissões,2021-08-01,18619.0
AM,130260,Am-Manaus,Desligamentos,2021-08-01,13099.0
AM,130260,Am-Manaus,Saldos,2021-08-01,5520.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-08-01,1.41
AM,130260,Am-Manaus,Estoque,2021-09-01,414269.0
AM,130260,Am-Manaus,Admissões,2021-09-01,17086.0
AM,130260,Am-Manaus,Desligamentos,2021-09-01,13208.0
AM,130260,Am-Manaus,Saldos,2021-09-01,3878.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-09-01,0.98
AM,130260,Am-Manaus,Estoque,2021-10-01,416424.0
AM,130260,Am-Manaus,Admissões,2021-10-01,16229.0
AM,130260,Am-Manaus,Desligamentos,2021-10-01,14074.0
AM,130260,Am-Manaus,Saldos,2021-10-01,2155.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-10-01,0.54
AM,130260,Am-Manaus,Estoque,2021-11-01,420849.0
AM,130260,Am-Manaus,Admissões,2021-11-01,16553.0
AM,130260,Am-Manaus,Desligamentos,2021-11-01,12128.0
AM,130260,Am-Manaus,Saldos,2021-11-01,4425.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-11-01,1.1
AM,130260,Am-Manaus,Estoque,2021-12-01,418019.0
AM,130260,Am-Manaus,Admissões,2021-12-01,12574.0
AM,130260,Am-Manaus,Desligamentos,2021-12-01,15404.0
AM,130260,Am-Manaus,Saldos,2021-12-01,-2830.0
AM,130260,Am-Manaus,Variação Relativa (%),2021-12-01,-0.7
AM,130260,Am-Manaus,Estoque,2022-01-01,418801.0
AM,130260,Am-Manaus,Admissões,2022-01-01,16552.0
AM,130260,Am-Manaus,Desligamentos,2022-01-01,15770.0
AM,130260,Am-Manaus,Saldos,2022-01-01,782.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-01-01,0.19
AM,130260,Am-Manaus,Estoque,2022-02-01,421751.0
AM,130260,Am-Manaus,Admissões,2022-02-01,17549.0
AM,130260,Am-Manaus,Desligamentos,2022-02-01,14599.0
AM,130260,Am-Manaus,Saldos,2022-02-01,2950.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-02-01,0.73
AM,130260,Am-Manaus,Estoque,2022-03-01,423126.0
AM,130260,Am-Manaus,Admissões,2022-03-01,16590.0
AM,130260,Am-Manaus,Desligamentos,2022-03-01,15215.0
AM,130260,Am-Manaus,Saldos,2022-03-01,1375.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-03-01,0.34
AM,130260,Am-Manaus,Estoque,2022-04-01,426208.0
AM,130260,Am-Manaus,Admissões,2022-04-01,17639.0
AM,130260,Am-Manaus,Desligamentos,2022-04-01,14557.0
AM,130260,Am-Manaus,Saldos,2022-04-01,3082.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-04-01,0.76
AM,130260,Am-Manaus,Estoque,2022-05-01,429873.0
AM,130260,Am-Manaus,Admissões,2022-05-01,18294.0
AM,130260,Am-Manaus,Desligamentos,2022-05-01,14629.0
AM,130260,Am-Manaus,Saldos,2022-05-01,3665.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-05-01,0.89
AM,130260,Am-Manaus,Estoque,2022-06-01,434542.0
AM,130260,Am-Manaus,Admissões,2022-06-01,19329.0
AM,130260,Am-Manaus,Desligamentos,2022-06-01,14660.0
AM,130260,Am-Manaus,Saldos,2022-06-01,4669.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-06-01,1.12
AM,130260,Am-Manaus,Estoque,2022-07-01,437604.0
AM,130260,Am-Manaus,Admissões,2022-07-01,20100.0
AM,130260,Am-Manaus,Desligamentos,2022-07-01,17038.0
AM,130260,Am-Manaus,Saldos,2022-07-01,3062.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-07-01,0.73
AM,130260,Am-Manaus,Estoque,2022-08-01,441217.0
AM,130260,Am-Manaus,Admissões,2022-08-01,20577.0
AM,130260,Am-Manaus,Desligamentos,2022-08-01,16964.0
AM,130260,Am-Manaus,Saldos,2022-08-01,3613.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-08-01,0.85
AM,130260,Am-Manaus,Estoque,2022-09-01,445860.0
AM,130260,Am-Manaus,Admissões,2022-09-01,19346.0
AM,130260,Am-Manaus,Desligamentos,2022-09-01,14703.0
AM,130260,Am-Manaus,Saldos,2022-09-01,4643.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-09-01,1.09
AM,130260,Am-Manaus,Estoque,2022-10-01,448996.0
AM,130260,Am-Manaus,Admissões,2022-10-01,18189.0
AM,130260,Am-Manaus,Desligamentos,2022-10-01,15053.0
AM,130260,Am-Manaus,Saldos,2022-10-01,3136.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-10-01,0.72
AM,130260,Am-Manaus,Estoque,2022-11-01,451327.0
AM,130260,Am-Manaus,Admissões,2022-11-01,17693.0
AM,130260,Am-Manaus,Desligamentos,2022-11-01,15362.0
AM,130260,Am-Manaus,Saldos,2022-11-01,2331.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-11-01,0.53
AM,130260,Am-Manaus,Estoque,2022-12-01,446505.0
AM,130260,Am-Manaus,Admissões,2022-12-01,12395.0
AM,130260,Am-Manaus,Desligamentos,2022-12-01,17217.0
AM,130260,Am-Manaus,Saldos,2022-12-01,-4822.0
AM,130260,Am-Manaus,Variação Relativa (%),2022-12-01,-1.11
AM,130260,Am-Manaus,Estoque,2023-01-01,446594.0
AM,130260,Am-Manaus,Admissões,2023-01-01,17638.0
AM,130260,Am-Manaus,Desligamentos,2023-01-01,17549.0
AM,130260,Am-Manaus,Saldos,2023-01-01,89.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-01-01,0.02
AM,130260,Am-Manaus,Estoque,2023-02-01,448218.0
AM,130260,Am-Manaus,Admissões,2023-02-01,16906.0
AM,130260,Am-Manaus,Desligamentos,2023-02-01,15282.0
AM,130260,Am-Manaus,Saldos,2023-02-01,1624.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-02-01,0.37
AM,130260,Am-Manaus,Estoque,2023-03-01,449668.0
AM,130260,Am-Manaus,Admissões,2023-03-01,18077.0
AM,130260,Am-Manaus,Desligamentos,2023-03-01,16627.0
AM,130260,Am-Manaus,Saldos,2023-03-01,1450.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-03-01,0.33
AM,130260,Am-Manaus,Estoque,2023-04-01,450971.0
AM,130260,Am-Manaus,Admissões,2023-04-01,16701.0
AM,130260,Am-Manaus,Desligamentos,2023-04-01,15398.0
AM,130260,Am-Manaus,Saldos,2023-04-01,1303.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-04-01,0.3
AM,130260,Am-Manaus,Estoque,2023-05-01,452490.0
AM,130260,Am-Manaus,Admissões,2023-05-01,18535.0
AM,130260,Am-Manaus,Desligamentos,2023-05-01,17016.0
AM,130260,Am-Manaus,Saldos,2023-05-01,1519.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-05-01,0.35
AM,130260,Am-Manaus,Estoque,2023-06-01,454670.0
AM,130260,Am-Manaus,Admissões,2023-06-01,18602.0
AM,130260,Am-Manaus,Desligamentos,2023-06-01,16422.0
AM,130260,Am-Manaus,Saldos,2023-06-01,2180.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-06-01,0.5
AM,130260,Am-Manaus,Estoque,2023-07-01,458122.0
AM,130260,Am-Manaus,Admissões,2023-07-01,19582.0
AM,130260,Am-Manaus,Desligamentos,2023-07-01,16130.0
AM,130260,Am-Manaus,Saldos,2023-07-01,3452.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-07-01,0.78
AM,130260,Am-Manaus,Estoque,2023-08-01,461824.0
AM,130260,Am-Manaus,Admissões,2023-08-01,20763.0
AM,130260,Am-Manaus,Desligamentos,2023-08-01,17061.0
AM,130260,Am-Manaus,Saldos,2023-08-01,3702.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-08-01,0.83
AM,130260,Am-Manaus,Estoque,2023-09-01,464519.0
AM,130260,Am-Manaus,Admissões,2023-09-01,18295.0
AM,130260,Am-Manaus,Desligamentos,2023-09-01,15600.0
AM,130260,Am-Manaus,Saldos,2023-09-01,2695.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-09-01,0.6
AM,130260,Am-Manaus,Estoque,2023-10-01,466801.0
AM,130260,Am-Manaus,Admissões,2023-10-01,18358.0
AM,130260,Am-Manaus,Desligamentos,2023-10-01,16076.0
AM,130260,Am-Manaus,Saldos,2023-10-01,2282.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-10-01,0.51
AM,130260,Am-Manaus,Estoque,2023-11-01,469425.0
AM,130260,Am-Manaus,Admissões,2023-11-01,18068.0
AM,130260,Am-Manaus,Desligamentos,2023-11-01,15444.0
AM,130260,Am-Manaus,Saldos,2023-11-01,2624.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-11-01,0.58
AM,130260,Am-Manaus,Estoque,2023-12-01,467657.0
AM,130260,Am-Manaus,Admissões,2023-12-01,14480.0
AM,130260,Am-Manaus,Desligamentos,2023-12-01,16248.0
AM,130260,Am-Manaus,Saldos,2023-12-01,-1768.0
AM,130260,Am-Manaus,Variação Relativa (%),2023-12-01,-0.39
AM,130260,Am-Manaus,Estoque,2024-01-01,468456.0
AM,130260,Am-Manaus,Admissões,2024-01-01,19734.0
AM,130260,Am-Manaus,Desligamentos,2024-01-01,18935.0
AM,130260,Am-Manaus,Saldos,2024-01-01,799.0
AM,130260,Am-Manaus,Variação Relativa (%),2024-01-01,0.17
AM,130260,Am-Manaus,Estoque,2024-02-01,471927.0
AM,130260,Am-Manaus,Admissões,2024-02-01,19882.0
AM,130260,Am-Manaus,Desligamentos,2024-02-01,16411.0
AM,130260,Am-Manaus,Saldos,2024-02-01,3471.0
AM,130260,Am-Manaus,Variação Relativa (%),2024-02-01,0.74
AM,130260,Am-Manaus,Estoque,2024-03-01,474846.0
AM,130260,Am-Manaus,Admissões,2024-03-01,20909.0
AM,130260,Am-Manaus,Desligamentos,2024-03-01,17990.0
AM,130260,Am-Manaus,Saldos,2024-03-01,2919.0
AM,130260,Am-Manaus,Variação Relativa (%),2024-03-01,0.62
RR,140010,Rr-Boa Vista,Estoque,2020-01-01,52256.0
RR,140010,Rr-Boa Vista,Admissões,2020-01-01,1799.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-01-01,1448.0
RR,140010,Rr-Boa Vista,Saldos,2020-01-01,351.0
RR,140010,Rr-Boa Vista,Estoque,2020-02-01,52257.0
RR,140010,Rr-Boa Vista,Admissões,2020-02-01,2086.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-02-01,1402.0
RR,140010,Rr-Boa Vista,Saldos,2020-02-01,684.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-02-01,1.35
RR,140010,Rr-Boa Vista,Estoque,2020-03-01,52750.0
RR,140010,Rr-Boa Vista,Admissões,2020-03-01,1990.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-03-01,1497.0
RR,140010,Rr-Boa Vista,Saldos,2020-03-01,493.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-03-01,0.95
RR,140010,Rr-Boa Vista,Estoque,2020-04-01,51712.0
RR,140010,Rr-Boa Vista,Admissões,2020-04-01,900.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-04-01,1938.0
RR,140010,Rr-Boa Vista,Saldos,2020-04-01,-1038.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-04-01,-1.97
RR,140010,Rr-Boa Vista,Estoque,2020-05-01,51252.0
RR,140010,Rr-Boa Vista,Admissões,2020-05-01,929.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-05-01,1389.0
RR,140010,Rr-Boa Vista,Saldos,2020-05-01,-460.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-05-01,-0.9
RR,140010,Rr-Boa Vista,Estoque,2020-06-01,51285.0
RR,140010,Rr-Boa Vista,Admissões,2020-06-01,1558.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-06-01,1525.0
RR,140010,Rr-Boa Vista,Saldos,2020-06-01,33.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-06-01,0.1
RR,140010,Rr-Boa Vista,Estoque,2020-07-01,51485.0
RR,140010,Rr-Boa Vista,Admissões,2020-07-01,1579.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-07-01,1379.0
RR,140010,Rr-Boa Vista,Saldos,2020-07-01,200.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-07-01,0.4
RR,140010,Rr-Boa Vista,Estoque,2020-08-01,52175.0
RR,140010,Rr-Boa Vista,Admissões,2020-08-01,2018.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-08-01,1328.0
RR,140010,Rr-Boa Vista,Saldos,2020-08-01,690.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-08-01,1.36
RR,140010,Rr-Boa Vista,Estoque,2020-09-01,53215.0
RR,140010,Rr-Boa Vista,Admissões,2020-09-01,2403.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-09-01,1363.0
RR,140010,Rr-Boa Vista,Saldos,2020-09-01,1040.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-09-01,2.02
RR,140010,Rr-Boa Vista,Estoque,2020-10-01,53874.0
RR,140010,Rr-Boa Vista,Admissões,2020-10-01,2496.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-10-01,1837.0
RR,140010,Rr-Boa Vista,Saldos,2020-10-01,659.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-10-01,1.23
RR,140010,Rr-Boa Vista,Estoque,2020-11-01,55023.0
RR,140010,Rr-Boa Vista,Admissões,2020-11-01,2725.0
RR,140010,Rr-Boa Vista,Desligamentos,2020-11-01,1576.0
RR,140010,Rr-Boa Vista,Saldos,2020-11-01,1149.0
RR,140010,Rr-Boa Vista,Variação Relativa (%),2020-11-01,2.13
