CHAVE FINAL;Ano;Natureza da Receita;Fonte;Receita Local;Categ. Econ. Rec;DIC RCL
202311215002;2023;11215002;501;4554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311215002;2023;11215002;501;4555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311215004;2023;11215004;501;4556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311215002;2023;11215002;501;5554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311215002;2023;11215002;501;5555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319111401;2023;19111401;501;4614;1;Outras Receitas Correntes
202319999922;2023;19999922;501;4812;1;Outras Receitas Correntes
202319110101;2023;19110101;501;4932;1;Outras Receitas Correntes
202319110101;2023;19110101;501;4938;1;Outras Receitas Correntes
202319110103;2023;19110103;501;4939;1;Outras Receitas Correntes
202319110101;2023;19110101;501;4950;1;Outras Receitas Correntes
202319110103;2023;19110103;501;4952;1;Outras Receitas Correntes
202311215004;2023;11215004;501;5556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;501;2279;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;501;2280;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;501;2290;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;501;2298;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2300;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313110201;2023;13110201;501;6011;1;Outras Receitas Patrimoniais
202313110201;2023;13110201;501;6012;1;Outras Receitas Patrimoniais
202319229901;2023;19229901;501;6022;1;Outras Receitas Correntes
202319220631;2023;19220631;501;6023;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6024;1;Outras Receitas Correntes
202319220631;2023;19220631;501;6025;1;Outras Receitas Correntes
202316999901;2023;16999901;501;6027;1;Receita de Serviços
202319440602;2023;19440602;501;6029;1;Outras Receitas Correntes
202313110201;2023;13110201;501;6112;1;Outras Receitas Patrimoniais
202313110111;2023;13110111;501;6113;1;Outras Receitas Patrimoniais
202313210101;2023;13210101;501;6122;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;6129;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;6145;1;Rendimentos de Aplicação Financeira
202316999901;2023;16999901;501;6211;1;Receita de Serviços
202319991221;2023;19991221;501;6213;1;Outras Receitas Correntes
202317195801;2023;17195801;501;6239;1;Outras Transferências Correntes
202319991221;2023;19991221;501;6265;1;Outras Receitas Correntes
202319991221;2023;19991221;501;6266;1;Outras Receitas Correntes
202319991221;2023;19991221;501;6278;1;Outras Receitas Correntes
202319991221;2023;19991221;501;6279;1;Outras Receitas Correntes
202317125241;2023;17125241;501;6280;1;Outras Transferências Correntes
202316999901;2023;16999901;501;6302;1;Receita de Serviços
202316999901;2023;16999901;501;6303;1;Receita de Serviços
202317419901;2023;17419901;501;6351;1;Outras Transferências Correntes
202313210101;2023;13210101;501;6527;1;Rendimentos de Aplicação Financeira
202316999901;2023;16999901;501;6528;1;Receita de Serviços
202316999901;2023;16999901;501;6540;1;Receita de Serviços
202316999901;2023;16999901;501;6542;1;Receita de Serviços
202319110101;2023;19110101;501;6599;1;Outras Receitas Correntes
202319110901;2023;19110901;501;6600;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6612;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6619;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6657;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6658;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6660;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6662;1;Outras Receitas Correntes
202319110101;2023;19110101;501;6680;1;Outras Receitas Correntes
202319999921;2023;19999921;501;6711;1;Outras Receitas Correntes
202319999921;2023;19999921;501;6735;1;Outras Receitas Correntes
202319999921;2023;19999921;501;8113;1;Outras Receitas Correntes
202313210101;2023;13210101;501;9147;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9148;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9149;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9160;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9161;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9162;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;501;9163;1;Rendimentos de Aplicação Financeira
202313110111;2023;13110111;501;9219;1;Outras Receitas Patrimoniais
202319239901;2023;19239901;501;9978;1;Outras Receitas Correntes
202317295301;2023;17295301;502;6359;1;Outras Transferências Correntes
202317295309;2023;17295309;502;8895;1;Dedução de Receita para Formação do FUNDEB
202313210101;2023;13210101;540;6264;1;Rendimentos de Aplicação Financeira
202317515001;2023;17515001;540;6440;1;Transferências do FUNDEB
202317515001;2023;17515001;540;6442;1;Transferências do FUNDEB
202317515001;2023;17515001;540;6443;1;Transferências do FUNDEB
202317515001;2023;17515001;540;6444;1;Transferências do FUNDEB
202317515001;2023;17515001;540;6448;1;Transferências do FUNDEB
202317515001;2023;17515001;540;6451;1;Transferências do FUNDEB
202313210101;2023;13210101;541;6251;1;Rendimentos de Aplicação Financeira
202317155101;2023;17155101;541;6447;1;Transferências do FUNDEB
202313210101;2023;13210101;543;6252;1;Rendimentos de Aplicação Financeira
202311215002;2023;11215002;659;5514;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;550;6269;1;Rendimentos de Aplicação Financeira
202317145001;2023;17145001;550;6308;1;Outras Transferências Correntes
202311215002;2023;11215002;659;5515;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;552;6263;1;Rendimentos de Aplicação Financeira
202317145201;2023;17145201;552;6349;1;Outras Transferências Correntes
202313210101;2023;13210101;570;6262;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;600;6134;1;Rendimentos de Aplicação Financeira
202317135021;2023;17135021;600;6290;1;Outras Transferências Correntes
202317135011;2023;17135011;600;6320;1;Outras Transferências Correntes
202317135011;2023;17135011;600;6326;1;Outras Transferências Correntes
202317135031;2023;17135031;600;6327;1;Outras Transferências Correntes
202317135041;2023;17135041;600;6328;1;Outras Transferências Correntes
202317135021;2023;17135021;600;6332;1;Outras Transferências Correntes
202317135021;2023;17135021;600;6333;1;Outras Transferências Correntes
202317135011;2023;17135011;600;6524;1;Outras Transferências Correntes
202317135011;2023;17135011;600;6950;1;Outras Transferências Correntes
202317235001;2023;17235001;621;6424;1;Outras Transferências Correntes
202311220103;2023;11220103;501;2301;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2302;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2303;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2304;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2305;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2306;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;501;2308;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311215004;2023;11215004;659;5516;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;501;4548;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;501;4549;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;501;4550;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319110101;2023;19110101;659;4411;1;Outras Receitas Correntes
202319110101;2023;19110101;659;4944;1;Outras Receitas Correntes
202311220102;2023;11220102;501;5551;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;501;5552;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;501;5553;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319110103;2023;19110103;659;4945;1;Outras Receitas Correntes
202313210101;2023;13210101;660;6132;1;Rendimentos de Aplicação Financeira
202317165001;2023;17165001;660;6393;1;Outras Transferências Correntes
202317165001;2023;17165001;660;6400;1;Outras Transferências Correntes
202317165001;2023;17165001;660;6410;1;Outras Transferências Correntes
202317165001;2023;17165001;660;6429;1;Outras Transferências Correntes
202313210101;2023;13210101;661;6291;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;665;6108;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;669;6107;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;669;6160;1;Rendimentos de Aplicação Financeira
202317419901;2023;17419901;669;6374;1;Outras Transferências Correntes
202313210101;2023;13210101;669;9129;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;669;9133;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;669;9151;1;Rendimentos de Aplicação Financeira
202316999901;2023;16999901;669;9230;1;Receita de Serviços
202317419901;2023;17419901;669;9350;1;Outras Transferências Correntes
202317919901;2023;17919901;669;9552;1;Outras Transferências Correntes
202319999921;2023;19999921;669;9711;1;Outras Receitas Correntes
202313210101;2023;13210101;700;6177;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;700;6201;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;700;9569;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;701;6190;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;701;6276;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;702;6618;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;702;9152;1;Rendimentos de Aplicação Financeira
202317125211;2023;17125211;704;6200;1;Outras Transferências Correntes
202313210101;2023;13210101;706;6032;1;Rendimentos de Aplicação Financeira
202317125101;2023;17125101;708;6339;1;Outras Transferências Correntes
202317196101;2023;17196101;718;6350;1;Outras Transferências Correntes
202317196109;2023;17196109;718;8894;1;Dedução de Receita para Formação do FUNDEB
202313210101;2023;13210101;749;6223;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;749;6383;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;749;9145;1;Rendimentos de Aplicação Financeira
202317215301;2023;17215301;750;6270;1;Outras Transferências Correntes
202319111401;2023;19111401;752;4613;1;Outras Receitas Correntes
202313210101;2023;13210101;659;9150;1;Rendimentos de Aplicação Financeira
202311210101;2023;11210101;753;2611;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2621;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2821;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210401;2023;11210401;753;2872;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319110611;2023;19110611;753;3001;1;Outras Receitas Correntes
202319110611;2023;19110611;753;3004;1;Outras Receitas Correntes
202319110613;2023;19110613;753;3005;1;Outras Receitas Correntes
202313210101;2023;13210101;759;6140;1;Rendimentos de Aplicação Financeira
202319110101;2023;19110101;759;6602;1;Outras Receitas Correntes
202316999901;2023;16999901;899;6299;1;Receita de Serviços
202316999901;2023;16999901;899;9401;1;Receita de Serviços
202316999901;2023;16999901;899;9402;1;Receita de Serviços
202316999901;2023;16999901;899;9403;1;Receita de Serviços
202316999901;2023;16999901;899;9404;1;Receita de Serviços
202316999901;2023;16999901;899;9405;1;Receita de Serviços
202316999901;2023;16999901;899;9406;1;Receita de Serviços
202316999901;2023;16999901;899;9407;1;Receita de Serviços
202316999901;2023;16999901;899;9408;1;Receita de Serviços
202316999901;2023;16999901;899;9409;1;Receita de Serviços
202316999901;2023;16999901;899;9410;1;Receita de Serviços
202316999901;2023;16999901;899;9419;1;Receita de Serviços
202316999901;2023;16999901;899;9421;1;Receita de Serviços
202316999901;2023;16999901;899;9426;1;Receita de Serviços
202316999901;2023;16999901;899;9427;1;Receita de Serviços
202316999901;2023;16999901;899;9428;1;Receita de Serviços
202316999901;2023;16999901;899;9429;1;Receita de Serviços
202316999901;2023;16999901;899;9430;1;Receita de Serviços
202316999901;2023;16999901;899;9434;1;Receita de Serviços
202316999901;2023;16999901;899;9436;1;Receita de Serviços
202316999901;2023;16999901;899;9437;1;Receita de Serviços
202316999901;2023;16999901;899;9438;1;Receita de Serviços
202316999901;2023;16999901;899;9439;1;Receita de Serviços
202316999901;2023;16999901;899;9441;1;Receita de Serviços
202316999901;2023;16999901;899;9443;1;Receita de Serviços
202316999901;2023;16999901;899;9444;1;Receita de Serviços
202316999901;2023;16999901;899;9445;1;Receita de Serviços
202316999901;2023;16999901;899;9446;1;Receita de Serviços
202316999901;2023;16999901;899;9451;1;Receita de Serviços
202316999901;2023;16999901;899;9456;1;Receita de Serviços
202316999901;2023;16999901;899;9457;1;Receita de Serviços
202316999901;2023;16999901;899;9458;1;Receita de Serviços
202316999901;2023;16999901;899;9466;1;Receita de Serviços
202316999901;2023;16999901;899;9467;1;Receita de Serviços
202316999901;2023;16999901;899;9468;1;Receita de Serviços
202316999901;2023;16999901;899;9469;1;Receita de Serviços
202316999901;2023;16999901;899;9470;1;Receita de Serviços
202316999901;2023;16999901;899;9472;1;Receita de Serviços
202316999901;2023;16999901;899;9476;1;Receita de Serviços
202316999901;2023;16999901;899;9477;1;Receita de Serviços
202316999901;2023;16999901;899;9478;1;Receita de Serviços
202316999901;2023;16999901;899;9479;1;Receita de Serviços
202316999901;2023;16999901;899;9480;1;Receita de Serviços
202316999901;2023;16999901;899;9481;1;Receita de Serviços
202316999901;2023;16999901;899;9482;1;Receita de Serviços
202316999901;2023;16999901;899;9483;1;Receita de Serviços
202316999901;2023;16999901;899;9484;1;Receita de Serviços
202316999901;2023;16999901;899;9485;1;Receita de Serviços
202316999901;2023;16999901;899;9490;1;Receita de Serviços
202316999901;2023;16999901;899;9471;1;Receita de Serviços
202311220103;2023;11220103;753;2113;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2114;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2115;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2116;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2117;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2147;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2221;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2222;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2223;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2224;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2225;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319110101;2023;19110101;753;4911;1;Outras Receitas Correntes
202311210103;2023;11210103;753;2226;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2227;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2231;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2232;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2233;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2234;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2235;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2236;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2237;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2241;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2242;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2243;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2245;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2246;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2247;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2141;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2142;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2143;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2144;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2145;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220103;2023;11220103;753;2146;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;754;6103;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;754;6119;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;754;6156;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;754;6157;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;754;6179;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;754;6189;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;757;6026;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;759;6139;1;Rendimentos de Aplicação Financeira
202311210101;2023;11210101;753;2251;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;759;6141;1;Rendimentos de Aplicação Financeira
202311210101;2023;11210101;753;2252;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;799;6209;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;799;6215;1;Rendimentos de Aplicação Financeira
202316319901;2023;16319901;799;6221;1;Receita de Serviços
202316110101;2023;16110101;799;9178;1;Receita de Serviços
202313210401;2023;13210401;800;6281;1;Rendimentos de Aplicações de Recursos Previdenciários
202313210401;2023;13210401;800;6283;1;Rendimentos de Aplicações de Recursos Previdenciários
202319229901;2023;19229901;800;6647;1;Outras Receitas Correntes
202319990301;2023;19990301;800;6664;1;Compensação Financeira entre Regimes Previdenciários
202312150111;2023;12150111;800;9685;1;Contribuição do Servidor para o Plano de Previdência
202312150121;2023;12150121;800;9693;1;Contribuição do Servidor para o Plano de Previdência
202312150131;2023;12150131;800;9694;1;Contribuição do Servidor para o Plano de Previdência
202313210401;2023;13210401;801;6183;1;Rendimentos de Aplicações de Recursos Previdenciários
202319990301;2023;19990301;801;6636;1;Compensação Financeira entre Regimes Previdenciários
202319229901;2023;19229901;801;6648;1;Outras Receitas Correntes
202312150111;2023;12150111;801;9689;1;Contribuição do Servidor para o Plano de Previdência
202312150121;2023;12150121;801;9691;1;Contribuição do Servidor para o Plano de Previdência
202312150131;2023;12150131;801;9692;1;Contribuição do Servidor para o Plano de Previdência
202313210101;2023;13210101;802;6180;1;Rendimentos de Aplicação Financeira
202319229901;2023;19229901;802;6646;1;Outras Receitas Correntes
202311210103;2023;11210103;753;2253;1;Outros Impostos, Taxas e Contribuições de Melhoria
202316999902;2023;16999902;899;6300;1;Receita de Serviços
202311210103;2023;11210103;753;2254;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2255;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2256;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210103;2023;11210103;753;2257;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210101;2023;11210101;753;2271;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2311;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2371;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;753;2641;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;4151;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;4152;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;753;4153;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4161;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4162;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;4163;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4520;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4521;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;4522;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4523;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4524;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;4525;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4526;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4527;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;4528;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4529;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;4530;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;4531;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;4538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;4539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;753;4540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;5511;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;5512;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;753;5513;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5520;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5521;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;5522;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5523;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5524;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;5525;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5526;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5527;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;5528;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5529;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5530;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210104;2023;11210104;753;5531;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;5538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220102;2023;11220102;753;5539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220104;2023;11220104;753;5540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311210102;2023;11210102;753;5611;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;717;6021;1;Rendimentos de Aplicação Financeira
202317199901;2023;17199901;717;6360;1;Outras Transferências Correntes
202316999901;2023;16999901;501;6306;1;Receita de Serviços
202311145113;2023;11145113;500;1362;1;ISS
202311145113;2023;11145113;500;1363;1;ISS
202319110901;2023;19110901;501;6608;1;Outras Receitas Correntes
202311210102;2023;11210102;753;5612;1;Outros Impostos, Taxas e Contribuições de Melhoria
202316110401;2023;16110401;501;6218;1;Receita de Serviços
202313210101;2023;13210101;717;6021;1;Rendimentos de Aplicação Financeira
202311210104;2023;11210104;753;5613;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;700;9141;1;Rendimentos de Aplicação Financeira
202311145113;2023;11145113;500;1372;1;ISS
202311220101;2023;11220101;753;2112;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311220101;2023;11220101;501;2289;1;Outros Impostos, Taxas e Contribuições de Melhoria
202317299901;2023;17299901;661;6426;1;Outras Transferências Correntes
202319999921;2023;19999921;501;8111;1;Outras Receitas Correntes
202317145301;2023;17145301;553;6384;1;Outras Transferências Correntes
202311145111;2023;11145111;500;1371;1;ISS
202311210103;2023;11210103;753;2244;1;Outros Impostos, Taxas e Contribuições de Melhoria
202311145112;2023;11145112;500;4144;1;ISS
202317149901;2023;17149901;569;6340;1;Outras Transferências Correntes
202317145101;2023;17145101;551;6348;1;Outras Transferências Correntes
202319999921;2023;19999921;501;8112;1;Outras Receitas Correntes
202316999901;2023;16999901;899;9411;1;Receita de Serviços
202316999901;2023;16999901;899;9473;1;Receita de Serviços
202319110103;2023;19110103;501;4940;1;Outras Receitas Correntes
202319110103;2023;19110103;501;4943;1;Outras Receitas Correntes
202319991221;2023;19991221;501;6513;1;Outras Receitas Correntes
202319991221;2023;19991221;501;6514;1;Outras Receitas Correntes
202313210101;2023;13210101;701;9142;1;Rendimentos de Aplicação Financeira
202319110101;2023;19110101;501;4941;1;Outras Receitas Correntes
202319110103;2023;19110103;501;4942;1;Outras Receitas Correntes
202319999921;2023;19999921;501;6519;1;Outras Receitas Correntes
202319229901;2023;19229901;501;6659;1;Outras Receitas Correntes
202311125301;2023;11125301;500;1212;1;ITBI
202319999921;2023;19999921;501;6520;1;Outras Receitas Correntes
202316110201;2023;16110201;669;6196;1;Receita de Serviços
202319229902;2023;19229902;501;6017;1;Outras Receitas Correntes
202319999921;2023;19999921;659;6714;1;Outras Receitas Correntes
202317115121;2023;17115121;500;6316;1;Cota-Parte do FPM
202311145112;2023;11145112;500;4140;1;ISS
202311210102;2023;11210102;753;4143;1;Outros Impostos, Taxas e Contribuições de Melhoria
202319110101;2023;19110101;659;4912;1;Outras Receitas Correntes
202313210101;2023;13210101;754;6101;1;Rendimentos de Aplicação Financeira
202311125302;2023;11125302;500;4121;1;ITBI
202311125304;2023;11125304;500;5213;1;ITBI
202319110103;2023;19110103;501;4951;1;Outras Receitas Correntes
202316999901;2023;16999901;899;9431;1;Receita de Serviços
202316999901;2023;16999901;899;9474;1;Receita de Serviços
202319110103;2023;19110103;659;4946;1;Outras Receitas Correntes
202317135051;2023;17135051;605;7238;1;Outras Transferências Correntes
202317199901;2023;17199901;715;6621;1;Outras Transferências Correntes
202317199901;2023;17199901;716;6622;1;Outras Transferências Correntes
202317115121;2023;17115121;500;6334;1;Cota-Parte do FPM
202311210101;2023;11210101;753;2681;1;Outros Impostos, Taxas e Contribuições de Melhoria
202313210101;2023;13210101;754;6105;1;Rendimentos de Aplicação Financeira
202316999901;2023;16999901;899;9420;1;Receita de Serviços
202316999901;2023;16999901;899;9435;1;Receita de Serviços
202313210101;2023;13210101;715;6624;1;Rendimentos de Aplicação Financeira
202313210101;2023;13210101;716;6625;1;Rendimentos de Aplicação Financeira
202316110101;2023;16110101;501;6227;1;Receita de Serviços
202316999901;2023;16999901;899;9424;1;Receita de Serviços
202317135011;2023;17135011;604;7217;1;Outras Transferências Correntes
202317135031;2023;17135031;604;7220;1;Outras Transferências Correntes
202313210101;2023;13210101;501;6005;1;Rendimentos de Aplicação Financeira
202317179901;2023;17179901;700;6378;1;Outras Transferências Correntes
202319999922;2023;19999922;501;4921;1;Outras Receitas Correntes
202317199901;2023;17199901;711;6277;1;Outras Transferências Correntes
202313210101;2023;13210101;501;9228;1;Rendimentos de Aplicação Financeira
202316999901;2023;16999901;501;9229;1;Receita de Serviços
202316110201;2023;16110201;501;6670;1;Receita de Serviços
202316999901;2023;16999901;501;6309;1;Receita de Serviços
202319990301;2023;19990301;801;6636;1;Outras Receitas Correntes
